Timestamp,X,Y,Z,Label
27:14.8,-0.51,0.6,-9.89,
27:14.8,-0.5,0.61,-9.88,
27:14.9,-0.49,0.62,-9.9,
27:14.9,-0.49,0.61,-9.9,
27:14.9,-0.5,0.62,-9.89,
27:14.9,-0.5,0.61,-9.89,
27:14.9,-0.49,0.62,-9.89,
27:15.0,-0.5,0.62,-9.9,
27:15.0,-0.5,0.61,-9.9,
27:15.0,-0.49,0.61,-9.88,
27:15.0,-0.49,0.61,-9.9,
27:15.1,-0.5,0.61,-9.9,
27:15.1,-0.5,0.61,-9.9,
27:15.1,-0.49,0.61,-9.9,
27:15.1,-0.48,0.61,-9.89,
27:15.1,-0.49,0.6,-9.89,
27:15.2,-0.49,0.61,-9.89,
27:15.2,-0.49,0.61,-9.9,
27:15.2,-0.5,0.61,-9.9,
27:15.2,-0.49,0.62,-9.91,
27:15.3,-0.49,0.6,-9.89,
27:15.3,-0.49,0.62,-9.88,
27:15.3,-0.49,0.61,-9.9,
27:15.3,-0.5,0.61,-9.89,
27:15.4,-0.49,0.62,-9.89,
27:15.4,-0.49,0.62,-9.89,
27:15.4,-0.49,0.6,-9.89,
27:15.4,-0.5,0.61,-9.88,
27:15.4,-0.5,0.61,-9.88,
27:15.5,-0.5,0.6,-9.89,
27:15.5,-0.5,0.6,-9.9,
27:15.5,-0.5,0.61,-9.9,
27:15.5,-0.5,0.61,-9.9,
27:15.6,-0.5,0.61,-9.91,
27:15.6,-0.5,0.62,-9.89,
27:15.6,-0.49,0.62,-9.9,
27:15.6,-0.49,0.61,-9.9,
27:15.6,-0.49,0.61,-9.89,
27:15.7,-0.49,0.61,-9.89,
27:15.7,-0.5,0.61,-9.9,
27:15.7,-0.49,0.6,-9.88,
27:15.7,-0.49,0.6,-9.9,
27:15.8,-0.5,0.61,-9.9,
27:15.8,-0.49,0.61,-9.9,
27:15.8,-0.5,0.61,-9.89,
27:15.8,-0.51,0.61,-9.9,
27:15.8,-0.5,0.61,-9.89,
27:15.9,-0.5,0.61,-9.89,
27:15.9,-0.49,0.61,-9.9,
27:15.9,-0.49,0.6,-9.89,
27:15.9,-0.49,0.61,-9.89,
27:16.0,-0.5,0.61,-9.89,
27:16.0,-0.5,0.6,-9.89,
27:16.0,-0.5,0.6,-9.89,
27:16.0,-0.48,0.61,-9.88,
27:16.0,-0.5,0.61,-9.89,
27:16.1,-0.5,0.62,-9.89,
27:16.1,-0.49,0.61,-9.88,
27:16.1,-0.49,0.62,-9.88,
27:16.1,-0.5,0.61,-9.9,
27:16.2,-0.5,0.61,-9.89,
27:16.2,-0.5,0.62,-9.9,
27:16.2,-0.5,0.61,-9.89,
27:16.2,-0.49,0.62,-9.9,
27:16.2,-0.49,0.61,-9.9,
27:16.3,-0.49,0.61,-9.89,
27:16.3,-0.49,0.61,-9.9,
27:16.3,-0.49,0.62,-9.88,
27:16.3,-0.49,0.62,-9.89,
27:16.4,-0.49,0.62,-9.9,
27:16.4,-0.5,0.6,-9.89,
27:16.4,-0.5,0.61,-9.89,
27:16.4,-0.49,0.61,-9.89,
27:16.4,-0.49,0.61,-9.9,
27:16.5,-0.5,0.61,-9.89,
27:16.5,-0.49,0.61,-9.89,
27:16.5,-0.5,0.61,-9.88,
27:16.5,-0.5,0.61,-9.89,
27:16.6,-0.49,0.6,-9.89,
27:16.6,-0.48,0.61,-9.9,
27:16.6,-0.5,0.61,-9.89,
27:16.6,-0.5,0.6,-9.89,
27:16.6,-0.5,0.62,-9.9,
27:16.7,-0.5,0.61,-9.89,
27:16.7,-0.5,0.6,-9.9,
27:16.7,-0.49,0.62,-9.9,
27:16.7,-0.49,0.61,-9.9,
27:16.8,-0.5,0.6,-9.9,
27:16.8,-0.5,0.62,-9.9,
27:16.8,-0.49,0.61,-9.9,
27:16.8,-0.49,0.6,-9.89,
27:16.8,-0.5,0.61,-9.89,
27:16.9,-0.49,0.61,-9.9,
27:16.9,-0.49,0.61,-9.9,
27:16.9,-0.5,0.62,-9.9,
27:16.9,-0.5,0.6,-9.88,
27:17.0,-0.5,0.59,-9.89,
27:17.0,-0.5,0.61,-9.89,
27:17.0,-0.49,0.61,-9.89,
27:17.0,-0.49,0.61,-9.89,
27:17.1,-0.49,0.61,-9.9,
27:17.1,-0.5,0.61,-9.89,
27:17.1,-0.49,0.6,-9.88,
27:17.1,-0.51,0.61,-9.89,
27:17.1,-0.5,0.61,-9.9,
27:17.2,-0.49,0.61,-9.89,
27:17.2,-0.49,0.61,-9.88,
27:17.2,-0.49,0.62,-9.88,
27:17.2,-0.48,0.61,-9.89,
27:17.3,-0.5,0.61,-9.89,
27:17.3,-0.49,0.6,-9.9,
27:17.3,-0.49,0.61,-9.91,
27:17.3,-0.49,0.61,-9.9,
27:17.3,-0.5,0.61,-9.9,
27:17.4,-0.5,0.61,-9.9,
27:17.4,-0.49,0.61,-9.9,
27:17.4,-0.5,0.61,-9.89,
27:17.4,-0.49,0.61,-9.89,
27:17.5,-0.49,0.61,-9.91,
27:17.5,-0.5,0.61,-9.9,
27:17.5,-0.49,0.61,-9.89,
27:17.5,-0.5,0.61,-9.89,
27:17.5,-0.49,0.61,-9.9,
27:17.6,-0.5,0.6,-9.89,
27:17.6,-0.49,0.6,-9.89,
27:17.6,-0.49,0.59,-9.89,
27:17.6,-0.49,0.61,-9.9,
27:17.7,-0.49,0.61,-9.89,
27:17.7,-0.5,0.61,-9.9,
27:17.7,-0.5,0.62,-9.89,
27:17.7,-0.5,0.61,-9.89,
27:17.7,-0.5,0.61,-9.89,
27:17.8,-0.49,0.6,-9.89,
27:17.8,-0.5,0.61,-9.9,
27:17.8,-0.5,0.61,-9.9,
27:17.8,-0.49,0.61,-9.89,
27:17.9,-0.49,0.61,-9.89,
27:17.9,-0.49,0.61,-9.89,
27:17.9,-0.49,0.61,-9.89,
27:17.9,-0.48,0.6,-9.89,
27:17.9,-0.49,0.61,-9.9,
27:18.0,-0.49,0.61,-9.89,
27:18.0,-0.49,0.6,-9.88,
27:18.0,-0.5,0.6,-9.89,
27:18.0,-0.49,0.6,-9.9,
27:18.1,-0.5,0.6,-9.9,
27:18.1,-0.49,0.6,-9.89,
27:18.1,-0.49,0.61,-9.89,
27:18.1,-0.5,0.61,-9.89,
27:18.1,-0.5,0.61,-9.88,
27:18.2,-0.5,0.6,-9.88,
27:18.2,-0.49,0.61,-9.9,
27:18.2,-0.49,0.61,-9.9,
27:18.2,-0.49,0.62,-9.9,
27:18.3,-0.49,0.6,-9.89,
27:18.3,-0.49,0.61,-9.88,
27:18.3,-0.5,0.61,-9.89,
27:18.3,-0.49,0.61,-9.9,
27:18.3,-0.49,0.61,-9.9,
27:18.4,-0.51,0.61,-9.89,
27:18.4,-0.49,0.61,-9.89,
27:18.4,-0.48,0.61,-9.9,
27:18.4,-0.49,0.61,-9.89,
27:18.5,-0.49,0.62,-9.89,
27:18.5,-0.49,0.61,-9.89,
27:18.5,-0.49,0.61,-9.9,
27:18.5,-0.51,0.61,-9.9,
27:18.5,-0.5,0.61,-9.89,
27:18.6,-0.5,0.61,-9.89,
27:18.6,-0.48,0.6,-9.89,
27:18.6,-0.5,0.6,-9.9,
27:18.6,-0.5,0.61,-9.89,
27:18.7,-0.49,0.61,-9.89,
27:18.7,-0.49,0.6,-9.9,
27:18.7,-0.49,0.61,-9.9,
27:18.7,-0.49,0.6,-9.9,
27:18.8,-0.49,0.6,-9.9,
27:18.8,-0.5,0.61,-9.89,
27:18.8,-0.49,0.6,-9.9,
27:18.8,-0.49,0.61,-9.9,
27:18.8,-0.49,0.61,-9.9,
27:18.9,-0.49,0.62,-9.91,
27:18.9,-0.49,0.61,-9.91,
27:18.9,-0.5,0.61,-9.89,
27:18.9,-0.49,0.61,-9.89,
27:19.0,-0.49,0.61,-9.89,
27:19.0,-0.49,0.61,-9.88,
27:19.0,-0.5,0.61,-9.9,
27:19.0,-0.48,0.61,-9.9,
27:19.0,-0.49,0.61,-9.89,
27:19.1,-0.48,0.61,-9.88,
27:19.1,-0.49,0.61,-9.9,
27:19.1,-0.5,0.61,-9.9,
27:19.1,-0.49,0.61,-9.88,
27:19.2,-0.49,0.61,-9.89,
27:19.2,-0.49,0.6,-9.9,
27:19.2,-0.5,0.62,-9.89,
27:19.2,-0.5,0.61,-9.89,
27:19.2,-0.49,0.61,-9.89,
27:19.3,-0.5,0.6,-9.9,
27:19.3,-0.5,0.62,-9.9,
27:19.3,-0.5,0.61,-9.89,
27:19.3,-0.49,0.61,-9.9,
27:19.4,-0.5,0.61,-9.9,
27:19.4,-0.49,0.61,-9.89,
27:19.4,-0.49,0.61,-9.89,
27:19.4,-0.49,0.61,-9.9,
27:19.4,-0.49,0.62,-9.9,
27:19.5,-0.49,0.61,-9.9,
27:19.5,-0.5,0.61,-9.9,
27:19.5,-0.49,0.61,-9.89,
27:19.5,-0.5,0.62,-9.9,
27:19.6,-0.49,0.61,-9.89,
27:19.6,-0.49,0.6,-9.9,
27:19.6,-0.49,0.61,-9.9,
27:19.6,-0.49,0.61,-9.89,
27:19.6,-0.49,0.61,-9.9,
27:19.7,-0.49,0.61,-9.89,
27:19.7,-0.49,0.6,-9.9,
27:19.7,-0.49,0.61,-9.89,
27:19.7,-0.49,0.61,-9.9,
27:19.8,-0.48,0.61,-9.89,
27:19.8,-0.49,0.61,-9.89,
27:19.8,-0.5,0.6,-9.89,
27:19.8,-0.5,0.61,-9.89,
27:19.8,-0.49,0.61,-9.88,
27:19.9,-0.49,0.61,-9.88,
27:19.9,-0.49,0.6,-9.89,
27:19.9,-0.49,0.61,-9.89,
27:19.9,-0.49,0.6,-9.89,
27:20.0,-0.5,0.62,-9.89,
27:20.0,-0.5,0.61,-9.89,
27:20.0,-0.49,0.61,-9.89,
27:20.0,-0.49,0.61,-9.88,
27:20.0,-0.49,0.61,-9.89,
27:20.1,-0.49,0.61,-9.89,
27:20.1,-0.49,0.61,-9.89,
27:20.1,-0.49,0.6,-9.9,
27:20.1,-0.49,0.61,-9.9,
27:20.2,-0.49,0.61,-9.89,
27:20.2,-0.5,0.6,-9.9,
27:20.2,-0.49,0.61,-9.9,
27:20.2,-0.5,0.61,-9.89,
27:20.2,-0.49,0.61,-9.88,
27:20.3,-0.49,0.62,-9.9,
27:20.3,-0.48,0.61,-9.9,
27:20.3,-0.49,0.6,-9.89,
27:20.3,-0.5,0.6,-9.9,
27:20.4,-0.49,0.61,-9.89,
27:20.4,-0.49,0.61,-9.89,
27:20.4,-0.49,0.61,-9.89,
27:20.4,-0.48,0.6,-9.89,
27:20.5,-0.49,0.6,-9.89,
27:20.5,-0.49,0.61,-9.9,
27:20.5,-0.5,0.6,-9.89,
27:20.5,-0.49,0.6,-9.89,
27:20.5,-0.49,0.6,-9.89,
27:20.6,-0.49,0.61,-9.89,
27:20.6,-0.49,0.6,-9.89,
27:20.6,-0.49,0.61,-9.89,
27:20.6,-0.49,0.62,-9.89,
27:20.7,-0.5,0.61,-9.89,
27:20.7,-0.49,0.61,-9.89,
27:20.7,-0.49,0.61,-9.9,
27:20.7,-0.49,0.61,-9.89,
27:20.7,-0.49,0.61,-9.89,
27:20.8,-0.5,0.62,-9.9,
27:20.8,-0.49,0.61,-9.89,
27:20.8,-0.49,0.62,-9.89,
27:20.8,-0.5,0.61,-9.9,
27:20.9,-0.5,0.62,-9.89,
27:20.9,-0.49,0.61,-9.89,
27:20.9,-0.5,0.61,-9.9,
27:20.9,-0.49,0.61,-9.9,
27:20.9,-0.49,0.61,-9.9,
27:21.0,-0.49,0.6,-9.9,
27:21.0,-0.49,0.62,-9.9,
27:21.0,-0.49,0.62,-9.9,
27:21.0,-0.5,0.61,-9.89,
27:21.1,-0.49,0.61,-9.9,
27:21.1,-0.49,0.61,-9.89,
27:21.1,-0.5,0.62,-9.89,
27:21.1,-0.5,0.61,-9.9,
27:21.1,-0.49,0.61,-9.89,
27:21.2,-0.5,0.62,-9.9,
27:21.2,-0.5,0.62,-9.89,
27:21.2,-0.5,0.61,-9.9,
27:21.2,-0.5,0.6,-9.89,
27:21.3,-0.49,0.61,-9.9,
27:21.3,-0.5,0.6,-9.9,
27:21.3,-0.49,0.61,-9.9,
27:21.3,-0.5,0.61,-9.89,
27:21.3,-0.5,0.61,-9.9,
27:21.4,-0.49,0.61,-9.89,
27:21.4,-0.49,0.61,-9.9,
27:21.4,-0.49,0.61,-9.89,
27:21.4,-0.49,0.6,-9.9,
27:21.5,-0.49,0.61,-9.88,
27:21.5,-0.5,0.61,-9.89,
27:21.5,-0.5,0.61,-9.89,
27:21.5,-0.49,0.6,-9.9,
27:21.5,-0.49,0.61,-9.89,
27:21.6,-0.49,0.61,-9.9,
27:21.6,-0.5,0.62,-9.9,
27:21.6,-0.49,0.61,-9.9,
27:21.6,-0.49,0.61,-9.89,
27:21.7,-0.49,0.61,-9.89,
27:21.7,-0.5,0.61,-9.89,
27:21.7,-0.5,0.62,-9.9,
27:21.7,-0.49,0.61,-9.9,
27:21.7,-0.5,0.61,-9.89,
27:21.8,-0.49,0.62,-9.9,
27:21.8,-0.49,0.61,-9.9,
27:21.8,-0.51,0.61,-9.89,
27:21.8,-0.51,0.61,-9.89,
27:21.9,-0.5,0.62,-9.89,
27:21.9,-0.51,0.61,-9.89,
27:21.9,-0.5,0.61,-9.89,
27:21.9,-0.5,0.61,-9.89,
27:21.9,-0.5,0.6,-9.88,
27:22.0,-0.49,0.61,-9.89,
27:22.0,-0.5,0.6,-9.89,
27:22.0,-0.5,0.61,-9.89,
27:22.0,-0.49,0.61,-9.89,
27:22.1,-0.5,0.6,-9.9,
27:22.1,-0.49,0.61,-9.9,
27:22.1,-0.48,0.6,-9.88,
27:22.1,-0.5,0.61,-9.89,
27:22.1,-0.5,0.61,-9.89,
27:22.2,-0.49,0.61,-9.89,
27:22.2,-0.5,0.6,-9.9,
27:22.2,-0.49,0.61,-9.91,
27:22.2,-0.49,0.61,-9.89,
27:22.3,-0.49,0.61,-9.9,
27:22.3,-0.49,0.61,-9.89,
27:22.3,-0.5,0.6,-9.88,
27:22.3,-0.49,0.61,-9.9,
27:22.4,-0.49,0.62,-9.89,
27:22.4,-0.49,0.62,-9.89,
27:22.4,-0.49,0.61,-9.9,
27:22.4,-0.5,0.6,-9.9,
27:22.4,-0.5,0.61,-9.89,
27:22.5,-0.49,0.62,-9.89,
27:22.5,-0.49,0.6,-9.89,
27:22.5,-0.49,0.6,-9.89,
27:22.5,-0.49,0.6,-9.89,
27:22.6,-0.49,0.62,-9.89,
27:22.6,-0.48,0.62,-9.89,
27:22.6,-0.49,0.6,-9.89,
27:22.6,-0.48,0.61,-9.9,
27:22.6,-0.49,0.61,-9.9,
27:22.7,-0.49,0.6,-9.89,
27:22.7,-0.49,0.6,-9.9,
27:22.7,-0.49,0.61,-9.9,
27:22.7,-0.49,0.61,-9.89,
27:22.8,-0.49,0.61,-9.89,
27:22.8,-0.49,0.61,-9.89,
27:22.8,-0.5,0.61,-9.89,
27:22.8,-0.49,0.61,-9.89,
27:22.8,-0.49,0.61,-9.89,
27:22.9,-0.49,0.6,-9.9,
27:22.9,-0.49,0.61,-9.9,
27:22.9,-0.49,0.61,-9.88,
27:22.9,-0.5,0.61,-9.89,
27:23.0,-0.49,0.61,-9.9,
27:23.0,-0.49,0.61,-9.89,
27:23.0,-0.49,0.62,-9.89,
27:23.0,-0.5,0.61,-9.89,
27:23.0,-0.49,0.6,-9.89,
27:23.1,-0.49,0.6,-9.88,
27:23.1,-0.5,0.61,-9.89,
27:23.1,-0.49,0.61,-9.9,
27:23.1,-0.5,0.61,-9.89,
27:23.2,-0.49,0.61,-9.89,
27:23.2,-0.49,0.61,-9.9,
27:23.2,-0.49,0.61,-9.9,
27:23.2,-0.49,0.61,-9.9,
27:23.2,-0.5,0.6,-9.9,
27:23.3,-0.49,0.61,-9.89,
27:23.3,-0.49,0.6,-9.89,
27:23.3,-0.49,0.62,-9.88,
27:23.3,-0.5,0.62,-9.9,
27:23.4,-0.5,0.61,-9.9,
27:23.4,-0.49,0.62,-9.9,
27:23.4,-0.48,0.61,-9.89,
27:23.4,-0.49,0.61,-9.9,
27:23.4,-0.5,0.6,-9.89,
27:23.5,-0.49,0.6,-9.9,
27:23.5,-0.49,0.61,-9.9,
27:23.5,-0.5,0.61,-9.89,
27:23.5,-0.49,0.62,-9.9,
27:23.6,-0.49,0.61,-9.91,
27:23.6,-0.49,0.61,-9.9,
27:23.6,-0.49,0.61,-9.9,
27:23.6,-0.48,0.61,-9.9,
27:23.6,-0.49,0.6,-9.9,
27:23.7,-0.5,0.61,-9.91,
27:23.7,-0.5,0.6,-9.9,
27:23.7,-0.49,0.61,-9.9,
27:23.7,-0.49,0.62,-9.9,
27:23.8,-0.49,0.6,-9.9,
27:23.8,-0.5,0.61,-9.9,
27:23.8,-0.5,0.61,-9.89,
27:23.8,-0.49,0.59,-9.88,
27:23.8,-0.5,0.6,-9.9,
27:23.9,-0.49,0.62,-9.9,
27:23.9,-0.5,0.62,-9.9,
27:23.9,-0.48,0.61,-9.89,
27:23.9,-0.48,0.61,-9.9,
27:24.0,-0.5,0.61,-9.9,
27:24.0,-0.49,0.6,-9.88,
27:24.0,-0.49,0.62,-9.89,
27:24.0,-0.5,0.61,-9.9,
27:24.1,-0.49,0.61,-9.9,
27:24.1,-0.48,0.61,-9.9,
27:24.1,-0.49,0.61,-9.88,
27:24.1,-0.49,0.61,-9.88,
27:24.1,-0.48,0.61,-9.88,
27:24.2,-0.49,0.6,-9.88,
27:24.2,-0.5,0.6,-9.89,
27:24.2,-0.5,0.61,-9.89,
27:24.2,-0.49,0.61,-9.89,
27:24.3,-0.49,0.61,-9.9,
27:24.3,-0.5,0.61,-9.9,
27:24.3,-0.49,0.61,-9.9,
27:24.3,-0.49,0.61,-9.9,
27:24.3,-0.5,0.61,-9.89,
27:24.4,-0.49,0.61,-9.9,
27:24.4,-0.49,0.62,-9.9,
27:24.4,-0.49,0.62,-9.89,
27:24.4,-0.49,0.62,-9.89,
27:24.5,-0.5,0.61,-9.89,
27:24.5,-0.5,0.61,-9.89,
27:24.5,-0.5,0.61,-9.89,
27:24.5,-0.49,0.61,-9.9,
27:24.5,-0.49,0.61,-9.89,
27:24.6,-0.5,0.61,-9.89,
27:24.6,-0.5,0.61,-9.9,
27:24.6,-0.48,0.6,-9.89,
27:24.6,-0.49,0.6,-9.89,
27:24.7,-0.5,0.61,-9.89,
27:24.7,-0.49,0.61,-9.89,
27:24.7,-0.48,0.6,-9.88,
27:24.7,-0.49,0.61,-9.89,
27:24.7,-0.5,0.61,-9.9,
27:24.8,-0.5,0.6,-9.89,
27:24.8,-0.49,0.61,-9.9,
27:24.8,-0.49,0.6,-9.9,
27:24.8,-0.5,0.61,-9.89,
27:24.9,-0.49,0.61,-9.9,
27:24.9,-0.49,0.61,-9.9,
27:24.9,-0.49,0.61,-9.9,
27:24.9,-0.5,0.6,-9.9,
27:24.9,-0.49,0.61,-9.89,
27:25.0,-0.49,0.61,-9.9,
27:25.0,-0.49,0.61,-9.89,
27:25.0,-0.5,0.61,-9.9,
27:25.0,-0.49,0.6,-9.9,
27:25.1,-0.49,0.62,-9.89,
27:25.1,-0.48,0.61,-9.89,
27:25.1,-0.5,0.61,-9.9,
27:25.1,-0.5,0.61,-9.89,
27:25.1,-0.5,0.59,-9.89,
27:25.2,-0.5,0.61,-9.9,
27:25.2,-0.5,0.61,-9.89,
27:25.2,-0.48,0.61,-9.9,
27:25.2,-0.5,0.6,-9.88,
27:25.3,-0.5,0.61,-9.9,
27:25.3,-0.5,0.6,-9.89,
27:25.3,-0.5,0.6,-9.89,
27:25.3,-0.5,0.6,-9.9,
27:25.3,-0.49,0.61,-9.89,
27:25.4,-0.49,0.61,-9.89,
27:25.4,-0.49,0.61,-9.89,
27:25.4,-0.49,0.61,-9.89,
27:25.4,-0.49,0.61,-9.9,
27:25.5,-0.49,0.6,-9.91,
27:25.5,-0.49,0.6,-9.89,
27:25.5,-0.49,0.6,-9.89,
27:25.5,-0.51,0.62,-9.9,
27:25.5,-0.51,0.63,-9.91,
27:25.6,-0.48,0.59,-9.9,
27:25.6,-0.49,0.61,-9.89,
27:25.6,-0.51,0.63,-9.91,
27:25.6,-0.5,0.6,-9.89,
27:25.7,-0.47,0.58,-9.89,
27:25.7,-0.49,0.62,-9.89,
27:25.7,-0.52,0.62,-9.89,
27:25.7,-0.49,0.6,-9.89,
27:25.8,-0.46,0.6,-9.88,
27:25.8,-0.5,0.62,-9.9,
27:25.8,-0.48,0.61,-9.9,
27:25.8,-0.47,0.6,-9.89,
27:25.8,-0.48,0.6,-9.89,
27:25.9,-0.51,0.6,-9.89,
27:25.9,-0.49,0.6,-9.9,
27:25.9,-0.49,0.6,-9.89,
27:25.9,-0.49,0.61,-9.9,
27:26.0,-0.49,0.6,-9.89,
27:26.0,-0.5,0.59,-9.89,
27:26.0,-0.49,0.61,-9.88,
27:26.0,-0.49,0.62,-9.89,
27:26.0,-0.5,0.61,-9.89,
27:26.1,-0.49,0.59,-9.89,
27:26.1,-0.49,0.6,-9.9,
27:26.1,-0.49,0.6,-9.89,
27:26.1,-0.49,0.6,-9.89,
27:26.2,-0.49,0.6,-9.89,
27:26.2,-0.49,0.61,-9.9,
27:26.2,-0.49,0.61,-9.89,
27:26.2,-0.5,0.61,-9.89,
27:26.2,-0.5,0.61,-9.9,
27:26.3,-0.49,0.6,-9.9,
27:26.3,-0.49,0.6,-9.89,
27:26.3,-0.49,0.61,-9.88,
27:26.3,-0.49,0.61,-9.88,
27:26.4,-0.49,0.61,-9.91,
27:26.4,-0.49,0.6,-9.9,
27:26.4,-0.49,0.6,-9.89,
27:26.4,-0.49,0.6,-9.9,
27:26.4,-0.49,0.61,-9.9,
27:26.5,-0.49,0.61,-9.89,
27:26.5,-0.49,0.62,-9.9,
27:26.5,-0.49,0.6,-9.9,
27:26.5,-0.49,0.61,-9.91,
27:26.6,-0.5,0.61,-9.88,
27:26.6,-0.49,0.6,-9.89,
27:26.6,-0.49,0.61,-9.89,
27:26.6,-0.49,0.6,-9.9,
27:26.6,-0.49,0.6,-9.91,
27:26.7,-0.49,0.6,-9.9,
27:26.7,-0.49,0.61,-9.9,
27:26.7,-0.49,0.61,-9.9,
27:26.7,-0.49,0.6,-9.9,
27:26.8,-0.49,0.6,-9.9,
27:26.8,-0.5,0.6,-9.89,
27:26.8,-0.49,0.61,-9.89,
27:26.8,-0.49,0.61,-9.89,
27:26.8,-0.5,0.6,-9.88,
27:26.9,-0.5,0.6,-9.87,
27:26.9,-0.5,0.6,-9.93,
27:26.9,-0.46,0.64,-9.9,
27:26.9,-0.49,0.6,-9.88,
27:27.0,-0.52,0.59,-9.9,
27:27.0,-0.47,0.62,-9.89,
27:27.0,-0.47,0.61,-9.88,
27:27.0,-0.52,0.58,-9.89,
27:27.0,-0.49,0.62,-9.9,
27:27.1,-0.48,0.62,-9.89,
27:27.1,-0.51,0.61,-9.9,
27:27.1,-0.48,0.62,-9.89,
27:27.1,-0.48,0.62,-9.89,
27:27.2,-0.5,0.6,-9.89,
27:27.2,-0.49,0.6,-9.9,
27:27.2,-0.48,0.61,-9.89,
27:27.2,-0.5,0.61,-9.89,
27:27.2,-0.49,0.6,-9.89,
27:27.3,-0.49,0.6,-9.9,
27:27.3,-0.5,0.61,-9.9,
27:27.3,-0.49,0.61,-9.9,
27:27.3,-0.48,0.62,-9.9,
27:27.4,-0.49,0.61,-9.9,
27:27.4,-0.51,0.62,-9.88,
27:27.4,-0.48,0.61,-9.89,
27:27.4,-0.49,0.61,-9.9,
27:27.5,-0.5,0.61,-9.9,
27:27.5,-0.5,0.61,-9.89,
27:27.5,-0.49,0.6,-9.9,
27:27.5,-0.49,0.61,-9.89,
27:27.5,-0.49,0.61,-9.89,
27:27.6,-0.5,0.61,-9.89,
27:27.6,-0.49,0.61,-9.9,
27:27.6,-0.48,0.6,-9.9,
27:27.6,-0.49,0.6,-9.9,
27:27.7,-0.5,0.61,-9.9,
27:27.7,-0.49,0.62,-9.89,
27:27.7,-0.5,0.61,-9.89,
27:27.7,-0.49,0.61,-9.9,
27:27.7,-0.5,0.61,-9.9,
27:27.8,-0.51,0.62,-9.89,
27:27.8,-0.49,0.62,-9.91,
27:27.8,-0.49,0.6,-9.89,
27:27.8,-0.49,0.62,-9.89,
27:27.9,-0.49,0.62,-9.9,
27:27.9,-0.49,0.6,-9.9,
27:27.9,-0.49,0.6,-9.89,
27:27.9,-0.49,0.61,-9.89,
27:27.9,-0.5,0.61,-9.89,
27:28.0,-0.49,0.6,-9.89,
27:28.0,-0.48,0.61,-9.9,
27:28.0,-0.49,0.61,-9.89,
27:28.0,-0.49,0.61,-9.89,
27:28.1,-0.49,0.62,-9.9,
27:28.1,-0.49,0.62,-9.9,
27:28.1,-0.48,0.6,-9.9,
27:28.1,-0.49,0.62,-9.89,
27:28.1,-0.5,0.62,-9.9,
27:28.2,-0.49,0.6,-9.9,
27:28.2,-0.49,0.61,-9.9,
27:28.2,-0.49,0.61,-9.9,
27:28.2,-0.51,0.61,-9.89,
27:28.3,-0.49,0.6,-9.9,
27:28.3,-0.49,0.61,-9.9,
27:28.3,-0.49,0.61,-9.9,
27:28.3,-0.5,0.61,-9.89,
27:28.3,-0.48,0.6,-9.9,
27:28.4,-0.49,0.62,-9.89,
27:28.4,-0.49,0.61,-9.9,
27:28.4,-0.48,0.6,-9.9,
27:28.4,-0.48,0.6,-9.89,
27:28.5,-0.49,0.6,-9.9,
27:28.5,-0.5,0.61,-9.89,
27:28.5,-0.48,0.6,-9.9,
27:28.5,-0.49,0.6,-9.9,
27:28.5,-0.49,0.61,-9.91,
27:28.6,-0.49,0.62,-9.89,
27:28.6,-0.49,0.6,-9.9,
27:28.6,-0.5,0.6,-9.9,
27:28.6,-0.49,0.61,-9.89,
27:28.7,-0.49,0.61,-9.9,
27:28.7,-0.48,0.61,-9.9,
27:28.7,-0.5,0.61,-9.9,
27:28.7,-0.5,0.6,-9.89,
27:28.7,-0.49,0.6,-9.89,
27:28.8,-0.49,0.61,-9.9,
27:28.8,-0.49,0.6,-9.9,
27:28.8,-0.51,0.6,-9.9,
27:28.8,-0.49,0.61,-9.9,
27:28.9,-0.5,0.61,-9.9,
27:28.9,-0.49,0.6,-9.89,
27:28.9,-0.49,0.6,-9.9,
27:28.9,-0.49,0.62,-9.91,
27:28.9,-0.5,0.6,-9.9,
27:29.0,-0.49,0.6,-9.9,
27:29.0,-0.5,0.6,-9.9,
27:29.0,-0.5,0.61,-9.9,
27:29.0,-0.5,0.61,-9.9,
27:29.1,-0.48,0.61,-9.9,
27:29.1,-0.49,0.6,-9.89,
27:29.1,-0.49,0.6,-9.88,
27:29.1,-0.49,0.61,-9.9,
27:29.2,-0.49,0.61,-9.9,
27:29.2,-0.5,0.6,-9.89,
27:29.2,-0.49,0.6,-9.88,
27:29.2,-0.48,0.61,-9.89,
27:29.2,-0.49,0.62,-9.89,
27:29.3,-0.49,0.61,-9.89,
27:29.3,-0.49,0.61,-9.89,
27:29.3,-0.49,0.61,-9.89,
27:29.3,-0.49,0.61,-9.9,
27:29.4,-0.49,0.6,-9.89,
27:29.4,-0.49,0.61,-9.89,
27:29.4,-0.5,0.6,-9.9,
27:29.4,-0.49,0.61,-9.9,
27:29.4,-0.49,0.6,-9.9,
27:29.5,-0.5,0.61,-9.9,
27:29.5,-0.49,0.61,-9.89,
27:29.5,-0.48,0.61,-9.89,
27:29.5,-0.49,0.6,-9.9,
27:29.6,-0.5,0.6,-9.89,
27:29.6,-0.49,0.6,-9.9,
27:29.6,-0.5,0.61,-9.9,
27:29.6,-0.49,0.6,-9.9,
27:29.6,-0.49,0.59,-9.89,
27:29.7,-0.49,0.6,-9.89,
